"","SRR7624365","SRR7624366","SRR7624371","SRR7624372","SRR7624375","SRR7624376"
"ENSMUSG00000086628",4,2,15,30,29,35
"ENSMUSG00000074071",837,713,2271,2111,1624,1332
"ENSMUSG00000109453",4,2,11,4,7,12
"ENSMUSG00000109096",28,23,24,45,24,31
"ENSMUSG00000086410",11,11,19,30,10,16
"ENSMUSG00000094854",2,0,0,0,0,0
"ENSMUSG00000042659",4211,2277,3640,3960,3409,2584
"ENSMUSG00000109407",2,0,0,4,0,0
"ENSMUSG00000109524",0,0,4,0,0,0
"ENSMUSG00000098017",2,0,6,0,10,4
"ENSMUSG00000109153",1,0,0,0,0,0
"ENSMUSG00000065165",2,0,0,0,8,0
"ENSMUSG00000098246",13,17,59,12,19,6
"ENSMUSG00000109097",0,2,18,3,9,16
"ENSMUSG00000109280",3,0,0,0,2,0
"ENSMUSG00000030551",70,39,10,12,0,2
"ENSMUSG00000100005",4,0,0,0,0,0
"ENSMUSG00000108869",2,0,0,0,0,0
"ENSMUSG00000109028",1,0,0,0,0,0
"ENSMUSG00000108836",0,0,5,2,2,1
"ENSMUSG00000109021",4,4,1,0,21,8
"ENSMUSG00000109018",0,0,0,0,4,0
"ENSMUSG00000109532",0,0,0,2,0,0
"ENSMUSG00000099853",0,3,2,1,0,1
"ENSMUSG00000108978",6,12,12,2,2,0
"ENSMUSG00000108669",2,0,0,0,0,0
"ENSMUSG00000108480",1,0,0,0,0,0
"ENSMUSG00000108800",4,1,0,1,0,0
"ENSMUSG00000032776",401,333,1694,2489,1863,1688
"ENSMUSG00000108427",0,1,14,18,23,11
"ENSMUSG00000108493",0,0,7,6,9,3
"ENSMUSG00000100138",1,0,0,0,0,0
"ENSMUSG00000081895",14,11,16,8,14,10
"ENSMUSG00000097530",160,88,122,123,148,125
"ENSMUSG00000098195",2,0,2,0,2,0
"ENSMUSG00000098035",28,11,30,17,33,18
"ENSMUSG00000108345",6,0,2,0,0,0
"ENSMUSG00000108778",0,1,0,0,0,0
"ENSMUSG00000108513",0,0,0,4,0,2
"ENSMUSG00000097756",12,3,2,0,0,0
"ENSMUSG00000070509",1455,625,126,92,219,150
"ENSMUSG00000108678",16,38,4,0,6,14
"ENSMUSG00000108601",38,83,2,8,0,2
"ENSMUSG00000078671",14759,18458,9855,9948,5567,5335
"ENSMUSG00000108741",66,280,166,132,122,135
"ENSMUSG00000108319",99,134,104,75,81,87
"ENSMUSG00000108812",33,47,34,20,21,44
"ENSMUSG00000108563",52,87,47,45,47,51
"ENSMUSG00000101970",905,1111,852,832,741,719
"ENSMUSG00000108724",0,2,0,4,4,0
"ENSMUSG00000108497",0,2,3,5,0,4
"ENSMUSG00000108311",6,0,22,28,4,12
"ENSMUSG00000089391",0,5,7,4,15,2
"ENSMUSG00000108550",7,4,33,14,15,6
"ENSMUSG00000108473",28,109,235,50,30,8
"ENSMUSG00000108337",528,632,1782,452,389,115
"ENSMUSG00000108485",3,7,9,4,4,0
"ENSMUSG00000108687",2,1,1,0,0,0
"ENSMUSG00000091890",10,6,20,3,6,28
"ENSMUSG00000078670",88,62,217,178,290,269
"ENSMUSG00000074067",4,0,2,2,0,3
"ENSMUSG00000108448",4,2,4,1,12,6
"ENSMUSG00000025789",72,13,17,6,41,38
"ENSMUSG00000108375",0,2,2,2,4,2
"ENSMUSG00000102384",0,0,2,0,13,3
"ENSMUSG00000098303",0,0,0,2,0,0
"ENSMUSG00000025790",46,26,52,30,30,20
"ENSMUSG00000089522",0,1,0,0,0,0
"ENSMUSG00000053025",5,5,10,21,12,4
"ENSMUSG00000069196",2,0,0,0,0,0
"ENSMUSG00000066406",4962,5565,5322,5294,5489,5897
"ENSMUSG00000108542",16,10,8,11,9,11
"ENSMUSG00000108560",1,6,6,16,4,9
"ENSMUSG00000108557",8,8,16,14,4,5
"ENSMUSG00000108633",6,11,8,12,12,12
"ENSMUSG00000076961",11,3,0,0,0,0
"ENSMUSG00000097415",4941,5367,4638,4983,5272,6051
"ENSMUSG00000097116",0,0,0,0,0,2
"ENSMUSG00000055652",2175,1302,1419,1381,1238,1050
"ENSMUSG00000108495",0,0,2,0,0,0
"ENSMUSG00000108467",2,0,0,0,0,0
"ENSMUSG00000098009",2,0,0,1,3,2
"ENSMUSG00000059146",1959,931,91,100,62,34
"ENSMUSG00000108788",4,2,0,0,0,0
"ENSMUSG00000108390",1,1,1,0,0,0
"ENSMUSG00000052629",116,61,4,22,6,2
"ENSMUSG00000030612",2971,2073,3069,2836,3327,2572
"ENSMUSG00000108536",18,32,42,23,35,38
"ENSMUSG00000030611",1849,1270,2023,1740,2157,1519
"ENSMUSG00000108603",0,11,6,10,2,7
"ENSMUSG00000030610",1286,833,1158,1023,903,764
"ENSMUSG00000108791",0,0,1,0,0,0
"ENSMUSG00000108385",0,0,1,0,0,0
"ENSMUSG00000065609",0,0,1,0,0,0
"ENSMUSG00000030609",12211,8665,13580,11780,13886,9418
"ENSMUSG00000039236",36,132,29,19,25,26
"ENSMUSG00000108670",0,14,0,0,0,0
"ENSMUSG00000097441",2,0,0,0,0,2
"ENSMUSG00000030607",113,264,218,182,237,167
"ENSMUSG00000030606",397,531,295,348,123,81
"ENSMUSG00000030605",20620,19439,10698,9896,1625,1369
"ENSMUSG00000108387",2,0,13,7,15,11
"ENSMUSG00000039202",19756,15858,11247,10270,7559,6155
"ENSMUSG00000108521",69,44,107,66,90,72
"ENSMUSG00000108460",46,53,58,76,42,52
"ENSMUSG00000089453",5,18,9,5,6,7
"ENSMUSG00000039194",444,365,859,688,456,390
"ENSMUSG00000039187",8941,9979,12999,12306,8432,6303
"ENSMUSG00000082400",12,14,5,25,0,11
"ENSMUSG00000039176",13156,12529,10965,9976,8521,7605
"ENSMUSG00000108599",108,138,78,67,42,46
"ENSMUSG00000097023",140,271,275,270,90,52
"ENSMUSG00000102995",0,4,9,2,3,10
"ENSMUSG00000103663",1,4,1,2,0,0
"ENSMUSG00000103831",5,38,32,23,14,4
"ENSMUSG00000108616",187,70,6,12,2,7
"ENSMUSG00000108373",0,6,2,0,6,0
"ENSMUSG00000108776",0,0,0,0,1,5
"ENSMUSG00000030549",136,141,84,86,15,16
"ENSMUSG00000108318",4,2,11,5,4,2
"ENSMUSG00000046591",12855,15354,13035,10328,5628,5424
"ENSMUSG00000050382",1350,1119,1075,908,1038,847
"ENSMUSG00000039133",17,14,33,21,31,18
"ENSMUSG00000030546",2,1,0,0,0,2
"ENSMUSG00000030545",578,394,278,355,351,285
"ENSMUSG00000108425",11,9,15,8,8,16
"ENSMUSG00000039099",98,60,47,27,40,38
"ENSMUSG00000108506",0,1,2,0,0,0
"ENSMUSG00000030544",2,0,4,4,0,2
"ENSMUSG00000030543",38,52,126,112,54,32
"ENSMUSG00000039062",231,230,259,245,326,467
"ENSMUSG00000108476",0,0,8,7,10,17
"ENSMUSG00000063801",4079,2912,3490,3425,4110,2903
"ENSMUSG00000097685",18,16,26,36,50,33
"ENSMUSG00000097699",12,29,23,24,15,12
"ENSMUSG00000108350",157,118,44,51,21,12
"ENSMUSG00000039043",932,656,427,404,48,23
"ENSMUSG00000048897",14426,8604,8235,6660,3805,3174
"ENSMUSG00000108365",38,35,52,32,31,25
"ENSMUSG00000108714",15,11,10,10,7,12
"ENSMUSG00000108655",110,135,119,93,51,43
"ENSMUSG00000030541",30399,20117,12609,11802,3594,3693
"ENSMUSG00000108494",66,59,57,50,24,21
"ENSMUSG00000108757",0,0,0,1,0,0
"ENSMUSG00000030539",18883,14954,7922,6353,3393,2822
"ENSMUSG00000108389",85,105,108,121,52,64
"ENSMUSG00000030538",4606,3878,4048,3737,2113,1758
"ENSMUSG00000050973",2988,2259,2239,1926,1352,1015
"ENSMUSG00000082954",0,2,6,4,4,0
"ENSMUSG00000045467",162,231,92,118,107,98
"ENSMUSG00000047084",5591,3572,4241,3885,3777,3146
"ENSMUSG00000030534",2350,1966,2693,2387,2698,1907
"ENSMUSG00000038930",930,1102,1030,932,1114,1125
"ENSMUSG00000038943",13647,11998,11115,11081,11650,9275
"ENSMUSG00000030533",3558,2413,3164,2571,2360,1997
"ENSMUSG00000030532",242,142,202,222,122,86
"ENSMUSG00000038886",2599,2500,1273,1139,323,364
"ENSMUSG00000053158",153,108,28,21,32,32
"ENSMUSG00000030530",3223,1272,731,495,311,350
"ENSMUSG00000081664",2,0,2,0,0,0
"ENSMUSG00000030528",12368,11039,9550,9687,8154,7281
"ENSMUSG00000091989",7,7,12,7,8,8
"ENSMUSG00000030527",313,256,54,18,130,125
"ENSMUSG00000108643",2,0,0,0,0,0
"ENSMUSG00000084821",5,4,0,0,1,2
"ENSMUSG00000030536",49637,52952,40168,37366,58622,46537
"ENSMUSG00000108321",49,36,56,24,41,40
"ENSMUSG00000038797",274,242,102,125,178,121
"ENSMUSG00000025722",3894,3065,4282,3879,6092,4556
"ENSMUSG00000025723",251,165,225,248,484,409
"ENSMUSG00000025724",5039,3937,3774,3571,4527,3312
"ENSMUSG00000081372",0,3,2,7,3,0
"ENSMUSG00000109390",81,127,113,121,136,109
"ENSMUSG00000109367",6,0,0,0,0,0
"ENSMUSG00000109008",9,0,9,1,6,0
"ENSMUSG00000005621",4156,2890,2142,1400,2439,2353
"ENSMUSG00000109302",4,15,16,14,2,19
"ENSMUSG00000038763",6051,4085,965,774,196,265
"ENSMUSG00000085194",3,11,8,1,1,0
"ENSMUSG00000025726",3263,2282,4352,3852,2806,2092
"ENSMUSG00000083820",2,15,27,20,14,16
"ENSMUSG00000109323",19,11,8,11,2,2
"ENSMUSG00000025584",5688,4219,2476,2456,466,413
"ENSMUSG00000083774",72,34,39,47,52,51
"ENSMUSG00000061787",78962,48115,49379,47015,46564,39824
"ENSMUSG00000025586",409,404,70,65,278,180
"ENSMUSG00000081747",0,4,0,2,2,0
"ENSMUSG00000109401",8,4,0,0,2,0
"ENSMUSG00000062444",5827,2866,370,348,906,509
"ENSMUSG00000061877",15,5,0,0,1,0
"ENSMUSG00000097277",403,499,382,382,362,328
"ENSMUSG00000104453",152,191,156,161,126,114
"ENSMUSG00000038663",39,44,22,21,19,13
"ENSMUSG00000045795",1789,1390,597,527,222,253
"ENSMUSG00000109428",12,15,2,1,2,2
"ENSMUSG00000025813",182,160,145,108,212,165
"ENSMUSG00000109194",2,4,6,2,4,5
"ENSMUSG00000109519",0,0,0,0,0,2
"ENSMUSG00000038646",880,634,655,747,1037,709
"ENSMUSG00000025102",651,516,607,539,741,544
"ENSMUSG00000109485",6,14,16,21,18,10
"ENSMUSG00000109427",14,12,20,8,29,15
"ENSMUSG00000025103",2603,1936,1541,1480,1225,1029
"ENSMUSG00000038623",36,43,93,88,31,24
"ENSMUSG00000109110",3,0,5,0,5,4
"ENSMUSG00000109243",0,4,5,15,6,4
"ENSMUSG00000025104",225,294,285,228,452,301
"ENSMUSG00000109090",0,0,2,0,3,4
"ENSMUSG00000025105",8,6,4,4,128,61
"ENSMUSG00000109145",0,0,0,2,6,2
"ENSMUSG00000108987",1,6,28,6,5,9
"ENSMUSG00000108868",2,2,3,2,2,0
"ENSMUSG00000109140",0,0,5,2,24,17
"ENSMUSG00000030638",671,494,774,762,1688,1184
"ENSMUSG00000070469",2,6,20,3,24,11
"ENSMUSG00000109479",0,0,0,0,2,0
"ENSMUSG00000038570",31,30,36,32,43,49
"ENSMUSG00000038563",3950,3455,3341,3481,3624,2923
"ENSMUSG00000108855",4,13,8,4,12,7
"ENSMUSG00000108991",31,34,24,20,23,30
"ENSMUSG00000108984",13,60,27,42,20,33
"ENSMUSG00000086690",16,36,27,15,38,31
"ENSMUSG00000084462",3,4,7,2,2,10
"ENSMUSG00000030636",10,2,13,13,21,14
"ENSMUSG00000109383",19,21,31,28,42,20
"ENSMUSG00000057706",560,403,751,720,1329,1181
"ENSMUSG00000109106",0,0,1,0,0,2
"ENSMUSG00000109541",0,2,12,4,4,11
"ENSMUSG00000053528",4,1,0,2,0,0
"ENSMUSG00000108861",10,4,4,2,4,4
"ENSMUSG00000109506",4,6,4,5,2,6
"ENSMUSG00000108831",249,266,703,75,236,34
"ENSMUSG00000094841",0,2,0,0,0,0
"ENSMUSG00000038540",67,94,40,53,17,17
"ENSMUSG00000087088",42,47,31,30,20,9
"ENSMUSG00000046027",1656,1017,540,473,586,546
"ENSMUSG00000108825",86,106,48,69,68,73
"ENSMUSG00000001741",13,100,25,9,17,22
"ENSMUSG00000085080",0,2,0,1,0,0
"ENSMUSG00000063902",1602,1183,1167,1150,1381,966
"ENSMUSG00000011154",10,15,12,22,9,4
"ENSMUSG00000109248",0,0,0,0,2,0
"ENSMUSG00000109450",4,0,3,1,9,14
"ENSMUSG00000109552",2,0,2,0,0,0
"ENSMUSG00000109452",40,98,36,30,5,11
"ENSMUSG00000070462",4547,2317,1886,1476,482,498
"ENSMUSG00000038503",9861,6787,7130,6277,4336,3056
"ENSMUSG00000108878",112,218,202,166,168,127
"ENSMUSG00000052353",320,284,261,140,14,6
"ENSMUSG00000038459",6306,2944,2446,1920,2999,2402
"ENSMUSG00000097016",16,30,5,13,8,2
"ENSMUSG00000015709",506,386,306,270,589,469
"ENSMUSG00000065227",0,1,0,0,0,0
"ENSMUSG00000109341",0,4,1,2,2,6
"ENSMUSG00000097789",18,77,12,6,4,12
"ENSMUSG00000030630",3043,1391,759,939,454,481
"ENSMUSG00000030629",5917,3843,3457,3732,2617,1940
"ENSMUSG00000085236",4,14,0,2,0,0
"ENSMUSG00000068629",0,2,0,0,0,1
"ENSMUSG00000070459",4,0,0,0,0,0
"ENSMUSG00000066372",4,2,0,0,0,0
"ENSMUSG00000094950",1,0,0,0,1,0
"ENSMUSG00000095664",2,4,2,0,0,2
"ENSMUSG00000092259",0,4,0,0,0,0
"ENSMUSG00000096861",0,3,0,0,2,0
"ENSMUSG00000092313",2,0,0,0,0,0
"ENSMUSG00000091006",7,0,2,0,0,2
"ENSMUSG00000092256",4,0,0,0,0,0
"ENSMUSG00000090806",0,0,2,0,0,0
"ENSMUSG00000091205",2,0,0,0,0,0
"ENSMUSG00000051877",5,0,0,0,0,0
"ENSMUSG00000070458",6,0,0,0,0,2
"ENSMUSG00000090774",2,0,0,0,0,0
"ENSMUSG00000092532",0,0,4,0,0,0
"ENSMUSG00000090436",0,2,0,0,0,0
"ENSMUSG00000091239",16,0,2,1,2,4
"ENSMUSG00000057540",0,0,0,0,0,2
"ENSMUSG00000054498",2,0,0,0,0,2
"ENSMUSG00000055610",3,8,95,93,829,587
"ENSMUSG00000092388",0,0,3,0,2,18
"ENSMUSG00000055571",0,0,0,0,2,0
"ENSMUSG00000020168",2,0,0,0,0,0
"ENSMUSG00000062878",2,0,0,0,0,0
"ENSMUSG00000059319",0,0,0,0,5,1
"ENSMUSG00000063394",0,10,6,3,2,8
"ENSMUSG00000060688",0,4,2,0,0,0
"ENSMUSG00000001773",109,184,122,120,103,96
"ENSMUSG00000090949",0,30,10,20,0,2
"ENSMUSG00000092195",5,15,17,7,0,2
"ENSMUSG00000092376",3,0,3,0,2,0
"ENSMUSG00000091962",10,42,32,41,7,6
"ENSMUSG00000090362",37,214,316,184,60,92
"ENSMUSG00000108816",0,2,0,2,4,4
"ENSMUSG00000030562",326,330,195,189,180,153
"ENSMUSG00000004651",2,0,2,4,40,40
"ENSMUSG00000049583",6,8,8,8,2,20
"ENSMUSG00000108890",0,0,0,0,0,2
"ENSMUSG00000108993",0,0,2,0,2,0
"ENSMUSG00000030560",7799,4240,1025,891,667,638
"ENSMUSG00000109244",108,103,18,24,2,13
"ENSMUSG00000030559",1368,715,596,452,327,270
"ENSMUSG00000080748",7,0,8,0,0,8
"ENSMUSG00000069972",3,7,3,3,0,3
"ENSMUSG00000109135",0,0,2,0,0,0
"ENSMUSG00000039428",5757,4117,3595,3649,3089,2293
"ENSMUSG00000109576",13,33,10,18,4,13
"ENSMUSG00000109327",12,2,22,15,22,24
"ENSMUSG00000109199",16,43,65,42,25,39
"ENSMUSG00000049791",1022,766,718,566,829,823
"ENSMUSG00000039405",6,0,3,0,28,9
"ENSMUSG00000030623",0,0,0,0,0,1
"ENSMUSG00000108875",0,0,1,0,0,0
"ENSMUSG00000098019",19,19,4,12,16,18
"ENSMUSG00000030621",31,69,66,18,9,4
"ENSMUSG00000089938",0,8,8,2,1,0
"ENSMUSG00000109150",5,6,4,2,0,0
"ENSMUSG00000039391",5,8,0,0,2,6
"ENSMUSG00000062797",3928,2434,3341,3642,4850,3903
"ENSMUSG00000030619",21049,15803,17871,17784,9421,7100
"ENSMUSG00000109038",16,24,35,19,16,12
"ENSMUSG00000097585",63,49,96,82,63,57
"ENSMUSG00000109245",1,9,2,2,2,0
"ENSMUSG00000108897",0,2,2,8,1,0
"ENSMUSG00000062235",2,2,4,2,0,0
"ENSMUSG00000097162",106,64,92,65,100,64
"ENSMUSG00000039361",21684,16749,14360,15411,13048,10316
"ENSMUSG00000109429",134,255,133,109,48,130
"ENSMUSG00000109498",113,167,100,110,66,96
"ENSMUSG00000109005",71,301,74,102,72,68
"ENSMUSG00000109279",67,241,95,124,55,62
"ENSMUSG00000030617",6,7,22,4,2,3
"ENSMUSG00000084480",0,1,4,0,0,0
"ENSMUSG00000030616",10,12,57,26,58,19
"ENSMUSG00000044362",80,48,114,108,112,52
"ENSMUSG00000051451",3193,2612,2361,2445,3779,3044
"ENSMUSG00000030615",3406,2003,1948,2377,3058,2057
"ENSMUSG00000109216",20,27,14,14,15,18
"ENSMUSG00000030614",2513,1519,1972,2181,2456,1735
"ENSMUSG00000052572",9,8,4,1,39,40
"ENSMUSG00000109074",6,9,2,4,8,2
"ENSMUSG00000109242",0,0,6,12,11,4
"ENSMUSG00000109125",7,0,2,2,6,12
"ENSMUSG00000109239",2,0,0,0,0,0
"ENSMUSG00000109353",2,0,0,0,0,0
"ENSMUSG00000108920",2,0,0,0,0,0
"ENSMUSG00000109370",1,0,0,0,0,0
"ENSMUSG00000109217",2,0,0,0,0,0
"ENSMUSG00000109505",2,0,0,2,12,10
"ENSMUSG00000064403",0,0,0,0,0,2
"ENSMUSG00000109574",2,0,0,0,0,0
"ENSMUSG00000109031",0,0,0,0,0,2
"ENSMUSG00000030613",1888,1388,1103,1227,945,685
"ENSMUSG00000041343",190,224,160,151,169,177
"ENSMUSG00000103887",66,95,196,131,174,142
"ENSMUSG00000098066",107,166,141,168,179,142
"ENSMUSG00000102555",317,768,883,922,934,757
"ENSMUSG00000041328",13284,12914,8969,9260,9355,7831
"ENSMUSG00000109395",0,0,4,1,4,0
"ENSMUSG00000098041",142,458,407,453,483,431
"ENSMUSG00000074024",833,2049,2050,2149,2397,2148
"ENSMUSG00000030643",790,488,768,760,218,217
"ENSMUSG00000109257",8,6,3,7,0,4
"ENSMUSG00000030641",6445,5716,6264,5736,5303,3511
"ENSMUSG00000061119",5041,2845,2258,2085,1640,1297
"ENSMUSG00000109268",12,7,7,6,11,7
"ENSMUSG00000108994",2,0,0,0,0,1
"ENSMUSG00000097644",94,66,35,43,13,29
"ENSMUSG00000054061",0,0,8,0,0,0
"ENSMUSG00000051515",153,78,81,92,29,28
"ENSMUSG00000109196",1,0,0,0,0,2
"ENSMUSG00000087412",89,41,49,77,68,39
"ENSMUSG00000109195",1,8,3,0,3,2
"ENSMUSG00000108315",2,0,0,0,0,0
"ENSMUSG00000065875",2,0,0,0,0,0
"ENSMUSG00000048078",10830,9804,3620,3314,1498,1319
"ENSMUSG00000108528",91,62,102,72,74,55
"ENSMUSG00000076143",3,13,5,16,7,3
"ENSMUSG00000099030",1,8,4,2,0,5
"ENSMUSG00000085751",5,24,16,3,3,14
"ENSMUSG00000082780",260,268,191,297,296,238
"ENSMUSG00000085792",4,8,2,9,0,6
"ENSMUSG00000053049",29,75,2,10,5,13
"ENSMUSG00000085443",2,6,1,0,2,0
"ENSMUSG00000108635",9,2,0,6,1,5
"ENSMUSG00000089259",1,7,1,1,0,0
"ENSMUSG00000085560",0,0,2,0,8,2
"ENSMUSG00000018995",1519,1302,1268,1317,1133,968
"ENSMUSG00000004508",88,121,23,26,23,22
"ENSMUSG00000035713",810,802,542,521,365,310
"ENSMUSG00000044952",461,304,374,345,192,192
"ENSMUSG00000035704",558,417,452,461,430,332
"ENSMUSG00000030647",5963,2994,3013,3060,3127,2059
"ENSMUSG00000083974",1,1,0,3,0,3
"ENSMUSG00000035686",338,156,42,38,20,4
"ENSMUSG00000051727",28,8,10,20,16,10
"ENSMUSG00000025133",9780,8804,11141,10808,8508,6575
"ENSMUSG00000065360",1,6,2,2,1,2
"ENSMUSG00000035642",969,648,529,453,303,189
"ENSMUSG00000035623",9828,10610,7421,7608,8650,7462
"ENSMUSG00000108405",42,68,38,27,17,32
"ENSMUSG00000108442",25,28,15,8,23,10
"ENSMUSG00000086433",12,16,18,15,24,20
"ENSMUSG00000086993",27,126,53,63,108,94
"ENSMUSG00000108547",7,35,31,18,7,53
"ENSMUSG00000025439",10902,7421,12631,12182,19007,14021
"ENSMUSG00000042797",412,396,325,289,185,192
"ENSMUSG00000030774",3015,2438,4968,5040,6133,4781
"ENSMUSG00000035582",0,2,7,2,5,12
"ENSMUSG00000030761",38,33,44,12,90,61
"ENSMUSG00000035547",4646,4035,758,740,383,463
"ENSMUSG00000074006",76,124,95,54,114,102
"ENSMUSG00000097749",12,8,4,5,2,1
"ENSMUSG00000074004",16,58,10,8,4,0
"ENSMUSG00000030760",1516,1096,513,507,725,602
"ENSMUSG00000049580",1480,956,715,560,766,607
"ENSMUSG00000074003",0,2,2,0,0,0
"ENSMUSG00000108508",0,2,0,0,0,0
"ENSMUSG00000090958",0,0,6,0,8,18
"ENSMUSG00000055446",2,0,0,0,0,0
"ENSMUSG00000035401",4842,6647,6296,6166,8340,7287
"ENSMUSG00000109101",0,2,0,0,0,0
"ENSMUSG00000086477",212,169,190,166,132,127
"ENSMUSG00000030753",6886,4044,4733,4919,5449,4072
"ENSMUSG00000109149",1,10,15,2,3,3
"ENSMUSG00000108988",0,0,0,0,4,0
"ENSMUSG00000015957",176,50,9,0,0,0
"ENSMUSG00000035354",4253,3206,2030,1862,1967,1531
"ENSMUSG00000109282",4,25,12,4,4,11
"ENSMUSG00000109130",6,11,2,14,2,1
"ENSMUSG00000089501",0,0,1,4,0,2
"ENSMUSG00000109492",8,6,12,4,4,8
"ENSMUSG00000109073",2,4,0,4,2,2
"ENSMUSG00000109468",4,2,0,0,0,0
"ENSMUSG00000030747",180,121,274,188,338,210
"ENSMUSG00000052396",158,57,6,4,66,36
"ENSMUSG00000109472",56,28,18,40,24,2
"ENSMUSG00000097015",3,3,4,1,0,0
"ENSMUSG00000055407",535,698,574,506,132,99
"ENSMUSG00000109460",2,12,13,12,7,2
"ENSMUSG00000070436",9218,4583,5373,4140,1782,1366
"ENSMUSG00000035314",123,80,91,85,63,24
"ENSMUSG00000035298",31,128,46,28,53,69
"ENSMUSG00000030744",220277,126462,114284,117475,124397,92704
"ENSMUSG00000065822",3427,2106,2358,2066,1609,1490
"ENSMUSG00000065311",0,0,0,0,0,4
"ENSMUSG00000018909",472,258,399,361,1136,860
"ENSMUSG00000065571",0,0,1,0,0,3
"ENSMUSG00000108850",0,6,1,4,6,8
"ENSMUSG00000096606",2,4,2,2,0,2
"ENSMUSG00000097974",0,4,2,6,6,6
"ENSMUSG00000030737",0,0,2,3,2,0
"ENSMUSG00000109559",0,0,0,4,1,1
"ENSMUSG00000073998",4,0,0,0,0,0
"ENSMUSG00000073997",0,0,0,2,0,0
"ENSMUSG00000053360",9,25,50,14,10,6
"ENSMUSG00000035239",654,443,346,502,349,245
"ENSMUSG00000035227",7835,4989,6426,6351,7533,5368
"ENSMUSG00000035211",9,120,15,17,12,21
"ENSMUSG00000109002",0,0,0,2,2,0
"ENSMUSG00000108985",0,4,2,0,0,0
"ENSMUSG00000058761",10953,7868,7041,5402,4247,3070
"ENSMUSG00000108823",20,30,21,19,11,16
"ENSMUSG00000109384",0,2,0,0,2,0
"ENSMUSG00000030732",4,4,0,0,4,0
"ENSMUSG00000030726",6153,5521,6419,6467,9677,7772
"ENSMUSG00000030725",470,291,463,532,674,544
"ENSMUSG00000035165",2,0,1,2,2,0
"ENSMUSG00000030729",749,816,1584,1403,2527,1893
"ENSMUSG00000089987",14,6,9,13,37,54
"ENSMUSG00000051048",4,21,19,18,8,9
"ENSMUSG00000030718",5078,3486,2592,2698,2461,2133
"ENSMUSG00000047248",3276,3386,3518,3250,3682,3581
"ENSMUSG00000109046",1,6,7,5,6,6
"ENSMUSG00000099137",47,87,96,79,76,80
"ENSMUSG00000102241",14,20,22,19,26,12
"ENSMUSG00000032942",16,11,2,6,2,0
"ENSMUSG00000033685",8336,5255,5125,4214,2834,3044
"ENSMUSG00000030708",364,621,423,371,75,75
"ENSMUSG00000109560",2,2,8,7,2,0
"ENSMUSG00000044881",1497,1000,858,879,687,512
"ENSMUSG00000109123",0,9,7,4,2,3
"ENSMUSG00000030706",1744,1346,1889,1642,2203,1600
"ENSMUSG00000108990",4,3,0,1,4,7
"ENSMUSG00000081359",2,2,7,10,2,3
"ENSMUSG00000030704",7475,5094,6027,6190,7241,5665
"ENSMUSG00000082210",9,6,15,11,10,12
"ENSMUSG00000030701",216,224,297,207,186,176
"ENSMUSG00000108866",110,46,112,111,115,129
"ENSMUSG00000029461",3398,2872,5303,4806,3519,3504
"ENSMUSG00000109035",1,4,7,4,9,8
"ENSMUSG00000097388",124,79,77,44,55,79
"ENSMUSG00000109109",2,16,15,19,22,19
"ENSMUSG00000008318",608,434,399,334,334,321
"ENSMUSG00000032875",2923,2015,2911,2188,2248,2163
"ENSMUSG00000048779",31,9,10,6,44,13
"ENSMUSG00000032860",88,69,32,32,128,66
"ENSMUSG00000108895",0,2,0,0,0,0
"ENSMUSG00000109171",8,0,0,4,0,0
"ENSMUSG00000030691",2151,1748,1254,1231,1579,1441
"ENSMUSG00000083121",10,9,8,4,8,3
"ENSMUSG00000111425",4,34,2,16,12,22
"ENSMUSG00000047767",254,478,830,540,331,242
"ENSMUSG00000030688",162,185,296,194,371,321
"ENSMUSG00000092364",0,0,2,0,2,1
"ENSMUSG00000110099",0,0,0,0,1,2
"ENSMUSG00000110239",0,0,2,0,2,0
"ENSMUSG00000032812",2588,1803,2107,1552,1242,1073
"ENSMUSG00000109656",14,16,45,24,49,22
"ENSMUSG00000030653",0,0,0,0,0,2
"ENSMUSG00000110195",1,3,20,19,16,9
"ENSMUSG00000065446",0,0,1,0,0,0
"ENSMUSG00000067121",110,62,40,40,44,24
"ENSMUSG00000030651",4,0,0,0,0,0
"ENSMUSG00000001829",9948,7353,6280,5802,5890,4437
"ENSMUSG00000110360",51,58,32,25,23,15
"ENSMUSG00000007946",25,31,33,28,43,50
"ENSMUSG00000032737",8390,6727,7083,6146,10573,8531
"ENSMUSG00000073985",42,22,36,64,74,60
"ENSMUSG00000032725",9,14,77,59,25,12
"ENSMUSG00000110295",0,6,20,15,2,1
"ENSMUSG00000001827",2270,2382,11569,10624,4967,3814
"ENSMUSG00000030649",1283,1605,2059,2187,2476,1682
"ENSMUSG00000093388",0,1,0,0,0,0
"ENSMUSG00000078630",39,77,91,47,65,49
"ENSMUSG00000030842",8193,5926,5644,5359,5784,4020
"ENSMUSG00000064307",52,85,40,36,20,12
"ENSMUSG00000066306",16659,17889,15562,14527,14754,13030
"ENSMUSG00000110150",2,2,6,4,4,4
"ENSMUSG00000109872",0,5,4,3,4,3
"ENSMUSG00000110287",2,0,0,0,0,0
"ENSMUSG00000070427",199,587,425,371,329,328
"ENSMUSG00000070426",2578,2003,2015,1722,1801,1419
"ENSMUSG00000099481",1109,1083,896,697,718,639
"ENSMUSG00000070425",2,18,12,9,2,9
"ENSMUSG00000070424",151,133,72,60,34,39
"ENSMUSG00000030996",82,47,12,18,18,32
